11,75244198;3,02229712;5,87280441;0,00143325;-0,00218716;0,01837298;-0,00007901;-0,00000018;-0,08564897;2,68247067;0,04017283;0,2240906;-0,09600924;-3,95353794;-0,00219669;-0,00740995;0,0037404;0,00180368;-0,00000121;0;-0,0178648;-0,01735822;-0,01505109;-0,00910566;-0,0461718;-9,93522898;-0,00757555;0,04626029;0,00329006;-0,00062098;0,00000001;0,00000056;-0,00098205;-0,03230384;-2,43558185;-0,11425697;-0,01686867;-0,91426784;0,00084197;0,00061853;0,00225556;0,01597683;0;0,00000004;0,0046763;0,04999464;0,11881372;-1,75643561;-0,00758026;-0,34318406;-0,00578033;-0,13317218;-0,00014737;0,02365747;0;-0,0000008;0,0503674;-4,28396101;0,00186001;0,92913469;0,0282125;-0,51785691;-0,00173407;-0,07351102;0,00003753;-0,05603042;0;-0,00000054;0,01259292;-0,08549283;0,01493586;-1,82199777;0,0851987;-5,1867092;0,00193869;-0,04399801;-0,00196598;0,01915593;0;-0,0000013;0,00087171;0,70598733;0,02438995;-2,47033616;-0,09831932;-1,27234073;-0,00348968;0,12647499;0,00006861;0,01979464;0;0,00000004;0,01770513;-0,47988535;0,00032458;4,69490175;-0,07631854;1,09448158;0,00832726;-0,12897294;-0,00002183;0,00149974;0,00000001;-0,00000015;0,00393603;0,34658955;-0,03624179;-2,63885482;-0,05069054;2,0633304;0,00446124;0,02472281;-0,00008331;0,00231078;0;0,00000052;-0,0109997;0,36629015;-0,00160484;-4,73539071;-0,04543288;-0,04805377;0,0085881;0,01887829;0,00511313;-0,00287036;0;0,00000084;-0,00547949;-2,92575776;-0,02178149;2,26530278;-0,06660338;0,25737368;0,01592636;-0,03632778;0,0001636;0,01215709;0,00000002;-0,00000017;-0,0153275;-0,63039583;-0,00206811;0,01418518;-0,12451927;-0,20665141;-0,00835834;-0,03257883;0,00003488;0,02747488;0,00000002;0,00000055;-0,00015519;-0,83359273;-0,04233877;-1,43305849;0,0013319;-3,90566129;0,0204735;-0,31857847;0,00016278;-0,00085207;0,00000081;0,00000016;0,0161099;1,64440746;-0,02123124;0,28173756;-0,039894;0,94207342;0,02537083;-0,18846497;0,00002759;-0,00459543;-0,00000087;0,00000083;-0,00257051;0,80555834;-0,0207955;1,01763434;-0,08615379;-2,47968777;0,0403133;-24,33844768;0,00003111;-0,01521266;0,00000002;0,00000107
3,02229712;0,86847717;1,29411048;0,00035552;-0,00047313;0,00458058;-0,00002057;-0,00000004;-0,02092352;0,68552601;0,00975498;0,05671655;-0,03561381;-0,99416729;-0,00063738;-0,00097344;0,00093086;0,0004376;-0,00000026;0;-0,00457396;-0,00441665;-0,00359755;-0,00345698;-0,01125713;-2,51222961;-0,00234151;0,01425756;0,00081942;-0,0001576;0;0,00000013;-0,00021296;-0,00741101;-0,62138079;-0,02772265;-0,0043496;-0,23064307;-0,0002202;0,00346978;0,00056057;0,00399058;0;0,00000001;0,00111308;0,00932038;0,02900067;-0,42811397;-0,00256047;-0,09254282;-0,00179104;-0,03196319;-0,00003683;0,00582376;0;-0,00000019;0,01294416;-1,08284791;0,00034673;0,21481423;0,00694782;-0,13488235;-0,00067596;0,01915151;0,0000095;-0,01392608;0;-0,00000013;0,00325538;-0,02219791;0,00373258;-0,47161065;0,02183701;-1,31322478;0,00040185;-0,01586455;-0,00048816;0,00462504;0;-0,00000031;0,00024581;0,18165977;0,00608747;-0,61562027;-0,02488026;-0,3248286;-0,00092028;0,02683832;0,00001739;0,00500774;0;0,00000001;0,00454085;-0,12322023;0,00025833;1,19164973;-0,02010348;0,28671015;0,00209963;-0,03812199;-0,00000545;0,00043045;0;-0,00000004;0,00111304;0,08564395;-0,00877493;-0,67040001;-0,01312663;0,50980362;0,00055679;0,01052657;-0,00002096;0,0005374;0;0,00000012;-0,00283407;0,09523389;-0,00040351;-1,21417799;-0,01226947;-0,01846443;0,00233139;0,00045201;0,00132348;-0,00073553;0;0,0000002;-0,00136417;-0,76256621;-0,00575286;0,56483839;-0,01659693;0,04649632;0,00470455;-0,01744192;0,00004371;0,00308173;0;-0,00000004;-0,0039655;-0,16090335;-0,00086515;0,00372964;-0,03174023;-0,05949544;-0,00116582;-0,02732207;0,00000984;0,00682213;0;0,00000013;0,00017661;-0,20644664;-0,01070446;-0,35821699;-0,00045942;-0,96401195;0,00766705;-0,10783367;0,00004204;-0,00021371;0,00000018;0,00000004;0,00402356;0,41936984;-0,0054435;0,07357799;-0,01000028;0,23463814;0,00964809;-0,08059964;0,00000796;-0,00121432;-0,00000019;0,00000018;-0,0006714;0,19763262;-0,0067014;0,25413671;-0,02235387;-0,64658783;0,01691274;-6,12870087;0,00000904;-0,00378414;0;0,00000025
5,87280441;1,29411048;3,49340493;0,00074594;-0,00134713;0,00975168;-0,00003893;-0,00000011;-0,04598683;1,34945306;0,02171741;0,11510135;-0,01504103;-2,02354698;-0,00092057;-0,00590928;0,001932;0,00097317;-0,00000074;0;-0,00890918;-0,00896108;-0,00841815;-0,00132989;-0,02467123;-5,08459073;-0,00283517;0,01743353;0,00169768;-0,00030425;0;0,00000031;-0,00057164;-0,01837218;-1,22770317;-0,06180937;-0,00854592;-0,46940804;0,00147422;-0,00777483;0,0011693;0,00815924;0;0,00000003;0,0025474;0,03452727;0,06351718;-0,94006115;-0,00218376;-0,16069202;-0,00216021;-0,07179706;-0,00007594;0,01251242;0;-0,00000044;0,02520396;-2,18806546;0,00150649;0,52308178;0,01505022;-0,25481595;-0,00030939;-0,13586476;0,00001937;-0,02941037;0;-0,00000028;0,00622292;-0,04238307;0,00786428;-0,89827866;0,04264961;-2,64819263;0,00120635;-0,0111074;-0,00101765;0,01038423;0;-0,00000072;0,0004188;0,35165543;0,01289335;-1,28083363;-0,05017301;-0,6406591;-0,00170783;0,07656129;0,00003498;0,01018745;0;0,00000002;0,00892147;-0,23959134;-0,00037594;2,40027409;-0,03688592;0,53681809;0,00425365;-0,05238687;-0,00001137;0,00068461;0,00000001;-0,00000008;0,00178161;0,18156281;-0,01962222;-1,33532976;-0,0252364;1,08972112;0,00293768;0,00791143;-0,0000431;0,00127917;0;0,00000029;-0,00545315;0,1810135;-0,00082763;-2,37282304;-0,02096199;-0,00792778;0,00351846;0,0249455;0,00253833;-0,00144392;0;0,00000046;-0,00282772;-1,4368739;-0,01047358;1,18031758;-0,03484949;0,16925613;0,00541813;0,00862955;0,00007698;0,00622814;0,00000001;-0,00000011;-0,0075739;-0,31680664;-0,00016296;0,00688269;-0,06317216;-0,08158198;-0,0075176;0,04155818;0,00001507;0,01443661;0,00000001;0,00000031;-0,00069219;-0,4349373;-0,02175058;-0,74465518;0,0023096;-2,05580468;0,00255029;-0,0817819;0,00008127;-0,00044287;0,00000049;0,0000001;0,008429;0,83319748;-0,01064229;0,13707378;-0,02132486;0,49109711;0,00307444;-0,00168341;0,0000119;-0,00222106;-0,00000053;0,00000051;-0,00121818;0,42310209;-0,00679155;0,52731169;-0,04253663;-1,2111081;0,00061493;-12,50348988;0,00001228;-0,00792812;0,00000001;0,00000059
0,00143325;0,00035552;0,00074594;0,02659593;-0,00000641;0,00006468;-0,00000021;0;-0,00075647;0,00635369;0,00004244;0,00002709;0,0008878;0,00693166;0,00000263;0,00002123;-0,00002513;-0,00000734;0,00000002;0;-0,00293788;0,00486333;-0,0000031;0,00019797;-0,00004761;-0,00150379;-0,00000008;-0,00007028;-0,0000219;0,0000108;0;0;-0,00157209;0,00177599;0,00484709;-0,00010439;-0,00004075;0,00059793;0,00000079;-0,00000385;-0,00001333;-0,00015264;0;0;-0,00118537;0,00064039;0,00027554;-0,00735013;0,00008904;0,00076165;-0,00000063;-0,0000223;0,00000075;-0,00007136;0;0,00000001;-0,00107972;0,00976867;-0,00003102;0,00876127;-0,00008339;0,00148501;-0,00000295;0,00124608;0,00000021;0,00004756;0;0;-0,00138599;-0,00158145;-0,00015381;0,00178745;-0,00011835;-0,01471299;0,00000124;-0,00011141;0,00001435;-0,00008799;0;0,00000001;-0,00059723;-0,00714904;0,00000018;-0,01011044;0,00014764;-0,00156974;-0,00000262;0,00029208;-0,00000005;0,00006203;0;0;-0,0005128;-0,00551213;0,00008636;0,00882751;0,0002843;0,00237118;0,0000018;-0,00006298;0,00000001;0,00007711;0;0;-0,00080549;0,00185445;-0,00009914;0,00158691;-0,00008116;0,00392726;0,00000131;0,00001459;-0,00000016;-0,00002619;0;0;-0,00147132;0,01904191;0,00000485;0,00406498;-0,00002128;0,00281108;0,00000175;-0,00004426;0,00000811;-0,00000158;0;-0,00000001;-0,00310401;0,01594309;0,00005007;0,0020636;-0,00024047;-0,00751302;-0,00000011;0,00004429;0,00000014;0,0000166;0;0;-0,00329069;0,01156943;0,00005111;-0,00006562;0,00010025;0,00052565;-0,00000282;0,0000749;0,0000003;-0,00005221;0;0;-0,00736987;0,01366559;0,00002507;0,00405691;-0,00015944;0,00231722;0,00000268;-0,00017794;0,00000044;-0,00000182;-0,00000001;0;-0,00845428;0,01489164;-0,00004259;0,00118972;-0,00028825;0,01377906;0,00000521;-0,00011357;0,00000054;-0,00002112;0,00000001;-0,00000001;-0,01608683;0,02199687;0,00019308;0,00512109;-0,00009816;-0,01779705;0,00000497;0,00505341;0,00000002;0,00002102;0;-0,00000001
-0,00218716;-0,00047313;-0,00134713;-0,00000641;0,03421181;0,00041247;-0,0000007;0,00000001;0,00041622;0,01084743;-0,00029163;-0,00089732;-0,0059911;-0,01844064;-0,00000833;-0,00068234;-0,00018501;0,00000172;0,00000004;0;-0,00029233;0,00081835;-0,00080048;0,00088455;0,00022744;0,01777167;-0,00000715;-0,00011631;-0,00016407;0,00008639;0;-0,00000001;0,00018202;-0,00220006;-0,00902412;-0,00219847;-0,00021035;0,00332701;-0,00000693;0,00020221;-0,00009758;-0,00114757;0;0;-0,00002587;-0,00215119;-0,00227769;0,02316525;-0,00112778;-0,00750494;0,00000596;-0,00047301;0,00000457;0,00013068;0;0,00000001;-0,0001701;-0,00721707;-0,00155936;0,00087268;-0,00088608;-0,01032678;-0,00000254;-0,0044664;0,00000037;-0,00015102;0;0;0,00004042;-0,00176834;-0,00036599;-0,0032384;0,00014804;0,00594945;-0,00000079;-0,00036272;0,00010065;0,00017454;0;0,00000001;0,00008999;0,0006621;-0,00091757;-0,03094927;0,00109759;-0,01887875;-0,0000069;0,00123125;0,00000023;0,00001273;0;0;0,00003192;-0,00027496;0,0001113;-0,04294874;-0,00012507;-0,00920837;0,00000995;-0,00080688;-0,00000071;-0,00003341;0;0;-0,00026236;0,00120749;-0,00028893;-0,01064306;-0,00055236;0,02190017;0,00001418;-0,00015626;-0,0000011;0,00005099;0;-0,00000001;-0,00019104;-0,00018459;-0,00029649;0,00714835;-0,00076466;0,00698714;0,0000127;0,00003339;0,00005561;-0,00002729;0;-0,00000001;-0,00020833;0,00154643;-0,00126254;0,03207366;-0,00041713;-0,00343651;-0,0000061;-0,00031136;-0,00000135;0,0002038;0;0,00000001;-0,00025984;-0,00886586;-0,00296495;0,01414038;-0,00076441;0,0000508;0,0000095;0,00026942;0,00000036;0,0000058;0;-0,00000001;0,00027792;-0,00097716;-0,00314764;-0,00087293;-0,00193259;-0,014573;0,00000508;-0,00050597;0,00000247;0,00000248;-0,00000002;0;-0,00031694;-0,01907372;-0,0064537;0,04568803;-0,00025583;0,01663108;0,00001938;0,00002984;0,00000481;0,00004501;0,00000003;-0,00000002;0,00006125;-0,00976002;-0,06648326;0,02579464;-0,00205722;-0,00820228;0,0000165;0,01743918;-0,00000291;-0,00007081;0;-0,00000001
0,01837298;0,00458058;0,00975168;0,00006468;0,00041247;0,17037373;-0,00000037;0,00000002;-0,00135296;-0,0632818;-0,00059014;0,00819648;0,0842518;0,26192586;0,00001678;-0,00265505;0,00010055;-0,0000773;0,00000014;0;0,00019378;-0,00105319;0,00269867;-0,00854853;0,00103475;0,05517465;0,00000525;-0,00085081;0,00009272;-0,00007911;0;-0,00000004;0,0001773;0,00278268;0,01161402;0,00984806;-0,0009026;0,01088126;0,00002729;-0,00034766;0,0000455;0,00081323;0;-0,00000001;-0,00008759;-0,01626213;-0,00124848;-0,00413776;-0,00464133;-0,03902486;-0,00001234;0,00312476;-0,00000165;-0,00081107;0;0,00000006;0,00065068;0,04867959;-0,00230032;0,00352312;-0,00533717;-0,05060649;-0,00004938;-0,03667515;-0,00000004;0,00139829;0;0,00000004;-0,00041326;-0,00207375;-0,00096;0,19161501;0,00097777;0,05467086;0,00000337;-0,00230533;-0,00005044;-0,00102975;0;0,0000001;0,00008972;0,00941089;-0,00070805;-0,03122912;0,00045202;0,05238897;-0,00004452;0,00190407;-0,00000139;0,00005243;0;0;0,0009688;-0,01090587;0,00153136;-0,02972113;-0,00881362;-0,00417083;0,00001957;-0,00269773;0,00000127;0,00024837;0;0,00000001;-0,00022762;0,00564861;0,00013144;0,00873026;-0,01953622;0,65082386;0,00005581;-0,00010233;0,00000179;-0,00023017;0;-0,00000004;-0,00073256;0,01489683;-0,00008092;0,01107484;-0,03366103;0,19764473;0,00001159;0,00057357;-0,00002502;0,00003763;0;-0,00000006;-0,00049841;0,00898457;0,00025964;0,01744687;-0,04873354;-0,0605182;0,00003127;0,00031835;0,00000628;-0,00033157;0;0,00000002;-0,00082745;0,02372441;-0,00168377;0,00075971;-0,08544576;0,48291209;-0,00000995;0,00008698;0,00000271;-0,00080512;0;-0,00000004;0,00001023;0,02934784;-0,00171506;-0,06166364;-0,16716179;0,14030178;-0,00002229;0,00359267;-0,00000116;0,0000006;-0,00000009;-0,00000002;-0,00074673;-0,02356265;-0,00073071;0,0136285;-0,15654812;0,03507139;0,00003438;0,00070918;-0,00000307;-0,00026746;0,0000001;-0,0000001;-0,000237;-0,06234139;-0,00807276;-0,0940854;-0,14021517;0,23709573;0,00000251;0,11367193;0,00000662;0,00036708;0;-0,00000008
-0,00007901;-0,00002057;-0,00003893;-0,00000021;-0,0000007;-0,00000037;0,02045993;-0,00001006;0,00000737;-0,0000224;-0,00000441;0,00000373;-0,00007187;-0,00033371;0,00000007;0,00000431;0,00008513;-0,01115212;-0,00007049;0;0,00000381;-0,00000863;-0,00000265;0,00000581;-0,00000368;0,00015408;0,00000012;0,00000029;-0,00022379;0,00033743;0,0000004;0,00001541;-0,00000083;0,00002257;-0,00006078;0,00000918;0,00000305;-0,00001032;-0,00000006;0,00000226;-0,00037234;0,00030023;-0,00000017;0,00000483;-0,00000073;0,00001437;-0,00000278;0,00001589;0,00000707;0,0000147;0,00000002;0,00000118;-0,00030485;-0,00165594;0,0000001;-0,00002338;-0,00000004;-0,00027557;0,00000509;-0,00005107;0,00000354;-0,00002252;0,00000002;0,00002733;-0,00034866;-0,01149018;0,00000008;-0,00000669;-0,00000095;0,00001021;0,00000322;0,00013262;-0,00000094;0,00019374;-0,00000004;0,00000198;-0,00006957;-0,01102805;-0,00000016;-0,00003605;-0,00000026;-0,00003039;0,00000171;0,00002303;-0,00000523;-0,00007758;0,00000009;-0,00000985;0,00000838;-0,00934439;0;0,00000028;-0,0000012;0,00001727;0,00000053;-0,00024831;0,00000049;-0,00029525;-0,00000016;0,00000499;-0,00002422;-0,00309833;0,00000056;-0,0000039;0,0000015;-0,00002498;-0,0000007;0,00018502;-0,0000001;-0,00000602;-0,00000008;-0,00000003;0,00001197;0,00359761;-0,00000015;0,00001502;0,00000145;-0,00001177;0,00000018;0,00023467;0,00000479;-0,00023919;-0,00000004;0,00000022;-0,00121268;0,00764952;-0,00000006;0,00002457;0,0000017;0,00031185;0,00000206;0,00006972;-0,00000561;0,00031117;-0,0000001;0,00000277;-0,00275325;0,00825039;0,00000104;-0,00001077;0,00000085;-0,00012973;0,00000215;0,00000086;0,00001076;-0,00003486;0,00000014;-0,00000041;-0,00448102;0,00441312;0,000001;0,00001749;-0,00000117;-0,00018998;0,00000341;0,00014686;0,00001421;-0,00028222;-0,00000013;0,00000084;-0,00719553;0,02854557;0,00004673;0,00001073;0,00000124;-0,0002818;0,00000184;-0,00005277;-0,00000606;0,00029367;-0,00000028;0,00000178;-0,00690182;0,00254093;-0,0000504;0,00005349;0,00000007;-0,00006542;0,00000654;0,00012616;-0,00000063;0,00024871;-0,00000031;0,00011207;-0,01456659;0,0000735;0,000001;0,0000326
-0,00000018;-0,00000004;-0,00000011;0;0,00000001;0,00000002;-0,00001006;0,07601569;0;0,00000357;0;0,00000006;0,00000044;-0,00000274;0;-0,00000003;0,00000014;-0,00012738;-0,00090254;0;-0,00000002;0,00000004;0,00000005;-0,00000015;0;-0,00000083;0;-0,00000001;0,00000276;-0,00001656;0,00127812;0,00105995;0,00000001;-0,00000013;-0,00000185;0,00000003;0,00000001;0,00000088;0;0;-0,00000078;0,00000651;0,00013644;-0,04819316;0,00000001;-0,00000004;0,00000003;-0,00000028;-0,00000006;-0,00000023;0;-0,00000003;-0,00000036;0,00022153;0,00046396;-0,07378789;0;-0,000004;-0,00000001;0,00000026;-0,00000003;-0,00000021;0;-0,00000021;-0,00000047;-0,00001482;0,00224841;-0,08682696;0;-0,00000003;-0,00000002;0,00000083;0,00000001;-0,00000096;0;-0,00000003;0,00000182;-0,00074303;-0,00117054;-0,0232054;0;0,00000003;-0,00000002;-0,00000181;0,00000006;0,00000202;0;0,00000008;0,00000007;0,00008758;-0,00243249;0,01932091;0,00000001;-0,00000003;0,00000004;0,00000207;-0,00000003;0,00000146;0;-0,00000004;0,00000034;-0,00020903;-0,00072958;0,00304186;-0,00000001;-0,00000004;0;-0,00000061;-0,00000002;0,0000006;0;0;-0,00000286;-0,00016437;-0,00160302;0,13080029;-0,00000002;0,0000002;0;-0,00000029;0;-0,00000016;0;0;0,00001006;-0,00014381;-0,00208092;0,07341544;-0,00000003;0,00000235;-0,00000001;0,0000027;-0,00000002;0,00000176;0;-0,00000001;0,00000668;0,0001414;-0,00691117;0,08119474;-0,00000002;-0,00000333;-0,00000002;0,00000002;-0,00000005;-0,00000003;0;0,00000002;0,00000675;-0,00379228;-0,00513249;0,00227626;0,00000001;-0,0000035;0;0,00000141;-0,00000009;-0,00000268;0;-0,00000005;0,00001704;-0,00043555;-0,0109611;-0,05804089;-0,00000001;0,00000061;-0,00000002;0,00000037;-0,00000003;-0,00000181;0;0;0,00003703;-0,00057839;-0,0145731;0,29586027;-0,00000001;0,00000147;-0,00000007;-0,0000004;-0,00000016;0,00000133;0;0,00000032;0,00005007;0,00028583;-0,01313927;-0,16470384
-0,08564897;-0,02092352;-0,04598683;-0,00075647;0,00041622;-0,00135296;0,00000737;0;0,68561644;0,03917883;-0,00714676;-0,02020495;-0,19206578;-0,07154541;-0,00017262;0,00069451;0,00145023;-0,00004457;0;0;0,00969397;0,0115112;0,0049577;-0,00612774;-0,00290272;0,29436892;0,00013103;-0,00041999;0,00128558;-0,00079337;0;0,00000001;0,00359378;0,02778101;-0,00104196;0,0259075;-0,00666324;0,011136;0,00001213;0,00180573;0,00073101;0,00979342;0;0;0,00345686;-0,02745622;-0,00302808;-0,02531206;-0,00567573;0,01944021;0,00004408;-0,00241855;-0,00003813;-0,00086884;0;-0,00000002;-0,00008514;-0,00028276;-0,00986022;0,20427337;-0,00616403;0,00924569;0,00009057;-0,05110333;-0,00000833;0,00516251;0;-0,00000001;0,00015743;0,00139162;-0,00677741;0,03683602;0,00361224;0,05123239;0,00004494;0,00533757;-0,00079796;-0,00126732;0;-0,00000002;-0,00128328;0,03591816;-0,00539463;-0,07580807;-0,00609783;-0,06769882;0,0000975;0,00351313;-0,00000298;-0,00268346;0;0;-0,00043844;-0,03045185;0,00081079;-0,3820218;-0,00328612;-0,07594568;0,00002522;0,0015484;0,00000504;-0,00140402;0;0;-0,00162836;0,02387731;0,00311156;-0,03230262;0,00277458;0,03320285;-0,00000245;-0,00190602;0,00001424;0,00064838;0;0,00000001;-0,00092915;-0,00613394;0,00003855;-0,18265435;-0,00938688;0,0628714;0,00001807;0,00314408;-0,00049429;0,00025366;0;0,00000002;-0,00128901;0,25284304;-0,00031197;0,19044912;0,00511792;0,15155359;-0,0000489;-0,00415597;0,00002141;-0,00235193;0;0;-0,00007062;0,07635913;-0,00212803;0,00187941;-0,00184348;-0,02763078;0,00026181;-0,00157449;0,00000065;-0,00199421;0;0,00000001;0,00121634;-0,0176842;0,00316922;0,04649665;0,00571113;-0,07628978;-0,00004853;-0,00152814;-0,00002576;0,00009117;0;0,00000001;0,00019801;0,07474283;-0,00064935;0,00739315;0,01289519;0,03736099;-0,00005543;-0,00084842;-0,00003785;0,00038811;0;0,00000003;0,00244358;-0,08210932;-0,00682378;0,03469275;-0,00512155;0,07297814;-0,0001054;0,17571418;0,00003135;0,00003441;0;0,00000002
2,68247067;0,68552601;1,34945306;0,00635369;0,01084743;-0,0632818;-0,0000224;0,00000357;0,03917883;93,13420533;-0,08927352;-0,30095058;-5,2270171;0,9444506;0,00149041;-0,02961991;-0,0001637;-0,00799444;0,00002516;0;-0,02886071;-0,165838;0,1366913;-0,1921226;-0,04348286;4,29961423;-0,00138271;-0,02449871;-0,00020398;-0,00084171;-0,00000013;-0,00000765;0,02353196;0,03121026;3,7209602;0,7322785;0,00694359;1,6063037;-0,00230577;0,06202492;-0,00027768;0,00281767;0,00000005;-0,00000133;-0,01686178;0,44100679;-0,18900176;1,08600687;-0,00819425;-1,09250803;-0,00173261;-0,09386365;0,00004535;-0,01311611;-0,00000004;0,00001144;0,01558604;7,50150518;0,01671326;0,07916268;0,12904389;-0,81814946;-0,00155987;5,85417522;-0,00013751;0,12899768;-0,00000003;0,00000659;-0,00727003;0,28836312;0,05087523;-0,15582466;0,05006767;-4,78114165;-0,00164398;-0,11465677;-0,00004396;-0,03014006;0,00000005;0,0000183;-0,00874506;-0,02463767;-0,16087869;-0,58047903;0,04781342;-6,87485166;-0,00183559;0,06515878;0,00002077;-0,02656395;0,00000001;-0,00000038;-0,0162383;-0,03603971;0,04370465;-17,36181823;0,05399492;-5,64143936;0,0028832;-0,05836196;-0,00006101;-0,02110496;-0,0000002;0,00000189;-0,04032249;0,07370775;0,00269135;4,91743886;0,09940165;-5,38657083;0,00269858;0,00468875;0,00001346;0,01176122;0,00000006;-0,00000722;0,00912551;-0,79980244;-0,00354466;-2,3448611;-0,00744133;-10,80851372;0,00420678;0,01373182;0,0014683;-0,00091138;0,00000002;-0,00001175;0,02280588;-0,30353336;0,0274515;-5,5923316;0,05062512;-4,42905801;0,00188124;0,01658216;0,00021286;-0,00173985;-0,00000037;0,00000383;-0,01126025;5,84612416;-0,01641496;-0,04449799;0,22185129;-0,62284822;0,00032153;0,02659776;0,00013432;-0,10800327;-0,00000036;-0,0000079;-0,00777668;7,72541475;0,04193279;-3,00695288;0,13731244;2,73836586;0,00514038;-0,12294376;-0,00007034;0,00141424;-0,00001667;-0,00000348;-0,0822754;-13,1143635;0,00472204;-0,06748599;-0,0026471;14,73459435;0,00621665;-0,04227316;0,00014734;-0,00446002;0,00001799;-0,00001986;-0,07620445;-9,85853923;-0,06001179;5,78106995;0,06220963;-11,69612946;0,01132493;-11,51797333;0,0002139;-0,01355172;-0,00000035;-0,00001554
